时间点,车牌号,经度,纬度,速度,地址
,,101.769862,36.632812,0,青海省西宁市城西区兴海路街道西宁城西佳顺轮胎修补服务部西南约54米
,,101.770252,36.632711,0,青海省西宁市城西区兴海路街道兴海路26
,,101.770332,36.632721,0,青海省西宁市城西区兴海路街道兴海路26
,,101.770252,36.632741,0,青海省西宁市城西区兴海路街道兴海路26
,,101.770272,36.632801,0,青海省西宁市城西区兴海路街道兴海路26
,,101.770482,36.632950,0,青海省西宁市城西区兴海路街道兴海路26
,,101.771443,36.634007,0,青海省西宁市城西区兴海路街道湟岸公园东南约126米
,,101.771553,36.634076,0,青海省西宁市城西区兴海路街道湟岸公园东南约127米
,,101.771804,36.634456,0,青海省西宁市城西区兴海路街道湟岸公园东南约119米
,,101.772044,36.635145,0,青海省西宁市城西区兴海路街道湟岸巷自行车租赁点西南约100米
,,101.772524,36.635982,0,青海省西宁市城西区兴海路街道
,,101.773315,36.636758,0,青海省西宁市城北区朝阳街道停车场
,,101.773565,36.637047,0,青海省西宁市城北区朝阳街道梦婷食品店
,,101.774016,36.637664,0,青海省西宁市城北区朝阳街道祁连路373
,,101.774797,36.638519,0,青海省西宁市城北区朝阳街道鑫萍电力器材经销部
,,101.775257,36.639056,0,青海省西宁市城北区朝阳街道剪艺空间东北约116米
,,101.775878,36.639862,0,青海省西宁市城北区光明小学西北约212米
,,101.777030,36.641082,0,青海省西宁市城北区光明小学西北约182米
,,101.778252,36.642641,0,青海省西宁市城北区朝阳街道北禅路46号
,,101.779044,36.643544,0,青海省西宁市城北区朝阳街道北禅路46号东北约131米
,,101.779214,36.643652,0,青海省西宁市城北区朝阳街道北禅路46号东北约149米
,,101.779395,36.643690,0,青海省西宁市城北区朝阳街道北禅路46号东北约162米
,,101.780096,36.643723,0,青海省西宁市城北区朝阳街道北山寺西北约208米
,,101.780247,36.643791,0,青海省西宁市城北区朝阳街道北山寺西北约205米
,,101.780357,36.643879,0,青海省西宁市城北区朝阳街道北山寺西北约207米
,,101.780427,36.643989,0,青海省西宁市城北区朝阳街道北山寺西北约214米
,,101.780578,36.644307,0,青海省西宁市城北区朝阳街道北山寺西北约240米
,,101.780718,36.644556,0,青海省西宁市城北区朝阳街道北山寺西北约261米
,,101.780818,36.644604,0,青海省西宁市城北区朝阳街道北山寺西北约264米
,,101.780898,36.644624,0,青海省西宁市城北区朝阳街道北山寺西北约264米
,,101.780968,36.644623,0,青海省西宁市城北区朝阳街道北山寺西北约262米
,,101.781109,36.644591,0,青海省西宁市城北区朝阳街道北山寺西北约256米
,,101.781620,36.644435,0,青海省西宁市城北区朝阳街道北山寺西北约234米
,,101.782954,36.643968,0,青海省西宁市城北区朝阳街道北山寺东北约216米
,,101.784479,36.643487,0,青海省西宁市城北区朝阳街道北山烟雨景区西北约272米
,,101.785924,36.642946,0,青海省西宁市城北区朝阳街道北山烟雨景区东北约217米
,,101.787239,36.642437,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约198米
,,101.788293,36.642031,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约197米
,,101.789277,36.641605,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约239米
,,101.789979,36.641324,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约287米
,,101.790421,36.641146,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约322米
,,101.790783,36.641000,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约352米
,,101.791104,36.640855,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约379米
,,101.791806,36.640603,0,青海省西宁市城北区朝阳街道公厕东北约440米
,,101.792589,36.640270,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约458米
,,101.792841,36.640186,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约451米
,,101.792871,36.640115,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约443米
,,101.792861,36.640036,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约434米
,,101.792820,36.639936,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约423米
,,101.792790,36.640007,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约430米
,,101.792790,36.640007,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约430米
,,101.792810,36.640106,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约441米
,,101.792941,36.640154,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约448米
,,101.792991,36.640153,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约449米
,,101.793704,36.639901,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约435米
,,101.794618,36.639506,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约426米
,,101.794798,36.639412,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约425米
,,101.794999,36.639299,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约424米
,,101.795180,36.639226,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约427米
,,101.795340,36.639143,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约428米
,,101.795812,36.638925,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约438米
,,101.796154,36.638769,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约449米
,,101.796645,36.638540,0,青海省西宁市城东区韵家口镇
,,101.797007,36.638384,0,青海省西宁市城东区韵家口镇
,,101.797639,36.638093,0,青海省西宁市城东区韵家口镇
,,101.797890,36.637979,0,青海省西宁市城东区韵家口镇林家崖路
,,101.797940,36.637938,0,青海省西宁市城东区韵家口镇林家崖路
,,101.797991,36.637967,0,青海省西宁市城东区韵家口镇林家崖路
,,101.797951,36.638017,0,青海省西宁市城东区韵家口镇林家崖路
,,101.797639,36.638143,0,青海省西宁市城东区韵家口镇
,,101.796676,36.638570,0,青海省西宁市城东区韵家口镇
,,101.795601,36.639038,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约434米
,,101.794929,36.639360,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约426米
,,101.794688,36.639524,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约430米
,,101.793674,36.639922,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约436米
,,101.792499,36.640402,0,青海省西宁市城北区朝阳街道中庄渠干渠城东段东北约472米
,,101.791927,36.640621,0,青海省西宁市城北区朝阳街道公厕东北约451米
,,101.791586,36.640747,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约422米
,,101.791535,36.640758,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约417米
,,101.791365,36.640711,0,青海省西宁市城北区朝阳街道北山大墩岭绿化区东北约402米
,,101.791254,36.640592,0,青海省西宁市城北区朝阳街道公厕东北约391米
,,101.791104,36.640425,0,青海省西宁市城北区朝阳街道公厕东北约376米
,,101.790893,36.640178,0,青海省西宁市城北区朝阳街道公厕东北约355米
,,101.790602,36.639813,0,青海省西宁市城北区朝阳街道公厕东南约330米
,,101.790221,36.639359,0,青海省西宁市城北区朝阳街道公厕东南约305米
,,101.789829,36.638915,0,青海省西宁市城北区朝阳街道朝阳新村1号北门西北约279米
,,101.789638,36.638708,0,青海省西宁市城北区朝阳街道朝阳新村1号北门西北约259米
,,101.789388,36.638421,0,青海省西宁市城北区朝阳街道朝阳新村1号北门西北约232米
,,101.789327,36.638323,0,青海省西宁市城北区朝阳街道朝阳新村1号北门西北约224米
,,101.788956,36.637778,0,青海省西宁市城北区朝阳街道朝阳新村1号北门西北约183米
,,101.788494,36.637225,0,青海省西宁市城北区寺台子村党群综合服务中心东南约142米
,,101.787902,36.636574,0,青海省西宁市城北区寺台子村党群综合服务中心东南约119米
,,101.787842,36.636505,0,青海省西宁市城北区寺台子村党群综合服务中心东南约121米
,,101.787842,36.636475,0,青海省西宁市城北区寺台子村党群综合服务中心东南约123米
,,101.787772,36.636386,0,青海省西宁市城北区寺台子村党群综合服务中心东南约127米
,,101.787561,36.636099,0,青海省西宁市城北区朝阳街道大亚健康板材东北约123米
,,101.787330,36.635882,0,青海省西宁市城北区朝阳街道大亚健康板材东北约92米
,,101.787300,36.635843,0,青海省西宁市城北区朝阳街道大亚健康板材东北约87米
,,101.786888,36.635038,0,青海省西宁市城北区朝阳街道大亚健康板材东南约52米
,,101.786597,36.634542,0,青海省西宁市城北区朝阳街道尼诺散热器
,,101.786055,36.633890,0,青海省西宁市城北区朝阳街道停车场
,,101.785292,36.632980,0,青海省西宁市城北区朝阳街道博得教育
,,101.784409,36.632102,0,青海省西宁市城北区朝阳街道公厕东南约62米
,,101.783807,36.631400,0,青海省西宁市城中区礼让街街道泽源名车维修服务站西北约93米
,,101.783346,36.630685,0,青海省西宁市城中区礼让街街道七一路350号新大地花园3号楼东南约94米
,,101.783155,36.630398,0,青海省西宁市城中区礼让街街道七一路350号新大地花园3号楼东南约92米
,,101.782854,36.629861,0,青海省西宁市城中区礼让街街道七一路346号东北约54米
,,101.782543,36.629355,0,青海省西宁市城中区礼让街街道七一路346号
,,101.782121,36.628570,0,青海省西宁市城中区礼让街街道七一路348号旁
,,101.781800,36.627973,0,青海省西宁市城中区礼让街街道公厕
,,101.781619,36.627685,0,青海省西宁市城中区礼让街街道北大街2号附近
,,101.781619,36.627655,0,青海省西宁市城中区礼让街街道北大街2号附近
,,101.781670,36.627644,0,青海省西宁市城中区礼让街街道北大街2号附近
,,101.781730,36.627694,0,青海省西宁市城中区礼让街街道北大街2号附近
,,101.782171,36.628389,0,青海省西宁市城中区礼让街街道藏金虫草有限公司
,,101.782372,36.628586,0,青海省西宁市城中区礼让街街道藏金虫草有限公司
,,101.782402,36.628586,0,青海省西宁市城中区礼让街街道藏金虫草有限公司
,,101.782402,36.628576,0,青海省西宁市城中区礼让街街道藏金虫草有限公司
,,101.782432,36.628566,0,青海省西宁市城中区礼让街街道藏金虫草有限公司
,,101.782562,36.628524,0,青海省西宁市城中区礼让街街道万家顺烟酒食品东北约50米
,,101.782693,36.628362,0,青海省西宁市城中区礼让街街道七一路拱辰门斜对面
,,101.782693,36.628362,0,青海省西宁市城中区礼让街街道七一路拱辰门斜对面
,,101.782693,36.628362,0,青海省西宁市城中区礼让街街道七一路拱辰门斜对面
,,101.782683,36.629373,0,青海省西宁市城中区礼让街街道七一路346号
,,101.782713,36.629403,0,青海省西宁市城中区礼让街街道七一路346号
,,101.782954,36.629740,0,青海省西宁市城中区礼让街街道七一路346号东北约54米
,,101.783426,36.630634,0,青海省西宁市城中区礼让街街道七一路350号新大地花园3号楼东南约102米
,,101.784219,36.631794,0,青海省西宁市城北区朝阳街道公厕东南约81米
,,101.784610,36.632299,0,青海省西宁市城北区朝阳街道公厕东南约66米
,,101.785212,36.632791,0,青海省西宁市城北区朝阳街道博得教育
,,101.785313,36.632880,0,青海省西宁市城北区朝阳街道博得教育
,,101.785343,36.632929,0,青海省西宁市城北区朝阳街道博得教育
,,101.785393,36.632979,0,青海省西宁市城北区朝阳街道博得教育
,,101.785523,36.633147,0,青海省西宁市城北区朝阳街道博得教育
,,101.785554,36.633257,0,青海省西宁市城北区朝阳街道祁连路295
,,101.785584,36.633366,0,青海省西宁市城北区朝阳街道祁连路295
,,101.785584,36.633496,0,青海省西宁市城北区朝阳街道祁连路295
,,101.785704,36.633304,0,青海省西宁市城北区朝阳街道祁连路295
,,101.785865,36.633462,0,青海省西宁市城北区朝阳街道祁连路291
,,101.785925,36.633521,0,青海省西宁市城北区朝阳街道祁连路291
,,101.786176,36.633618,0,青海省西宁市城北区朝阳街道祁连路289
,,101.786186,36.633708,0,青海省西宁市城北区朝阳街道祁连路291
,,101.786386,36.634065,0,青海省西宁市城北区朝阳街道北山四期前厅5-6号
,,101.786467,36.634124,0,青海省西宁市城北区朝阳街道北山四期前厅5-6号
,,101.786497,36.634184,0,青海省西宁市城北区朝阳街道北山四期前厅5-6号
,,101.786567,36.634253,0,青海省西宁市城北区朝阳街道北山四期前厅9号
,,101.786888,36.634888,0,青海省西宁市城北区朝阳街道大亚健康板材东南约66米
